"","EVENT_DATE","YEAR","EVENT_TYPE","PERPRETATORS","VICTIMS","COUNTRY","ADMIN1","ADMIN2","ADMIN3","LOCATION","LATITUDE","LONGITUDE","SOURCE","FATALITIES"
"547","1999-12-08",1999,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Laikipia","Laikipia North","Mugogodo East","Ngare Ndare",0.23333,37.35,"BBC Monitoring",0
"548","1999-12-15",1999,"Violence against civilians","Merrile Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Turkana","Turkana North","Lake Zone","Todenyang",4.53333,35.93333,"BBC Monitoring",8
"549","1999-12-17",1999,"Battle-No change of territory","Abduwak Ethnic Militia (Kenya)","Auliyan Ethnic Militia (Kenya)","Kenya","Garissa","Garissa Township","Iftin","Garissa",-0.453568,39.646096,"BBC Monitoring",0
"550","1999-12-22",1999,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nyeri","Othaya","Mahiga","Kagere",-0.5068,36.9451,"BBC Monitoring",0
"551","1999-12-22",1999,"Riots/Protests","Rioters (Kenya)","Unidentified Armed Group (Kenya)","Kenya","Nyeri","Othaya","Mahiga","Kagere",-0.5068,36.9451,"BBC Monitoring",0
"552","1999-12-24",1999,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Garissa","Garissa Township","Iftin","Farayan",-0.4569,39.6583,"BBC Monitoring",0
"553","1999-12-30",1999,"Battle-No change of territory","Samburu Ethnic Militia (Kenya)","Police Forces of Kenya (1978-2002)","Kenya","Turkana","Turkana East","Katilia","Suguta Valley",2.16667,36.51667,"BBC Monitoring",0
"554","1999-12-30",1999,"Violence against civilians","Merrile Ethnic Militia (Ethiopia)","Civilians (Kenya)","Kenya","Turkana","Loima","Turkwel","Kokoro",3,35.5,"BBC Monitoring",7
"555","1999-12-30",1999,"Violence against civilians","Samburu Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Turkana","Turkana East","Katilia","Suguta Valley",2.16667,36.51667,"BBC Monitoring",0
"556","2000-01-03",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Unidentified Ethnic Militia (Ethiopia)","Kenya","Samburu","Samburu East","Wamba North","Kawap",1.25,37,"BBC Monitoring",10
"557","2000-01-05",2000,"Strategic development","Unidentified Ethnic Militia (Kenya)","Unitentified","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"BBC Monitoring",0
"558","2000-01-06",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Laikipia","Laikipia West","Igwamiti","Nyahururu",0.0333,36.3667,"BBC Monitoring",3
"559","2000-01-07",2000,"Violence against civilians","Unidentified Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Wajir","Wajir South","Benane","Shimbirre",0.53194,40.6125,"BBC Monitoring",1
"560","2000-01-15",2000,"Strategic development","LRA: Lords Resistance Army","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"BBC Monitoring",0
"561","2000-01-17",2000,"Violence against civilians","Turkana Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Turkana","Turkana West","Lokichoggio","Lokichoggio",4.2,34.35,"BBC Monitoring",0
"562","2000-01-20",2000,"Violence against civilians","Merrile Ethnic Militia (Ethiopia)","Civilians (Kenya)","Kenya","Turkana","Loima","Turkwel","Kokoro",3,35.5,"BBC Monitoring",0
"563","2000-01-25",2000,"Violence against civilians","Turkana Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Marsabit","Moyale","Moyale Township","Moyale",3.509374,39.052757,"BBC Monitoring",0
"564","2000-01-25",2000,"Violence against civilians","Unidentified Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Turkana","Turkana South","Lobokat","Kainuk",1.774555,35.506021,"BBC Monitoring",0
"565","2000-01-26",2000,"Violence against civilians","Karamajong Ethnic Militia (Uganda)","Civilians (Kenya)","Kenya","West Pokot","Kacheliba","Kapchok","Morita",1.78333,35.05,"BBC Monitoring",17
"566","2000-02-09",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"BBC Monitoring",0
"567","2000-02-19",2000,"Battle-No change of territory","Pokot Ethnic Militia (Kenya)","Turkana Ethnic Militia (Kenya)","Kenya","Turkana","Loima","Turkwel","Loyapat",3,35.5,"BBC Monitoring",0
"568","2000-02-19",2000,"Violence against civilians","Pokot Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Turkana","Loima","Turkwel","Loyapat",3,35.5,"BBC Monitoring",40
"569","2000-02-22",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (International)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Reuters",1
"570","2000-02-23",2000,"Battle-No change of territory","Merrile Ethnic Militia (Ethiopia)","Police Forces of Kenya (1978-2002)","Kenya","Turkana","Loima","Turkwel","Kokoro",3,35.5,"BBC Monitoring",0
"571","2000-02-23",2000,"Violence against civilians","Merrile Ethnic Militia (Ethiopia)","Civilians (Kenya)","Kenya","Turkana","Loima","Turkwel","Kokoro",3,35.5,"BBC Monitoring",45
"572","2000-02-25",2000,"Battle-No change of territory","Abduwak Ethnic Militia (Kenya)","Awlyahan Ethnic Militia (Kenya)","Kenya","Tana River","Bura","Madogo","Mbalambala",-0.043056,39.07111,"BBC Monitoring",2
"573","2000-02-26",2000,"Battle-No change of territory","Abduwak Ethnic Militia (Kenya)","Awlyahan Ethnic Militia (Kenya)","Kenya","Tana River","Bura","Madogo","Mbalambala",-0.043056,39.07111,"BBC Monitoring",1
"574","2000-02-27",2000,"Battle-No change of territory","Abduwak Ethnic Militia (Kenya)","Awlyahan Ethnic Militia (Kenya)","Kenya","Tana River","Bura","Madogo","Mbalambala",-0.043056,39.07111,"BBC Monitoring",1
"575","2000-02-28",2000,"Battle-No change of territory","Abduwak Ethnic Militia (Kenya)","Awlyahan Ethnic Militia (Kenya)","Kenya","Tana River","Bura","Madogo","Mbalambala",-0.043056,39.07111,"BBC Monitoring",1
"576","2000-02-29",2000,"Battle-No change of territory","Abduwak Ethnic Militia (Kenya)","Awlyahan Ethnic Militia (Kenya)","Kenya","Tana River","Bura","Madogo","Mbalambala",-0.043056,39.07111,"BBC Monitoring",1
"577","2000-03-11",2000,"Violence against civilians","Unidentified Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Isiolo","Isiolo North","Wabera","Mulango",0.35,37.58333,"BBC Monitoring",10
"578","2000-03-14",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Muranga","Kandara","NgAraria","Kandara",-0.9,37,"Reuters",0
"579","2000-03-18",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Lamu","Lamu West","Shella","Lamu",-2.27169,40.90201,"BBC Monitoring",0
"580","2000-03-23",2000,"Violence against civilians","Police Forces of Kenya (1978-2002)","Civilians (Kenya)","Kenya","Kericho","Kipkelion East","Kedowa/Kimugul","Londiani",-0.16667,35.6,"BBC Monitoring",1
"581","2000-03-25",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kericho","Kipkelion East","Kedowa/Kimugul","Londiani",-0.16667,35.6,"BBC Monitoring",0
"582","2000-03-27",2000,"Violence against civilians","Somali Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Mandera","Mandera North","Ashabito","Kofoleh",3.5,40.75,"BBC Monitoring",3
"583","2000-03-29",2000,"Strategic development","Unidentified Armed Group (Uganda)","Unitentified","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.283333,"BBC Monitoring",0
"584","2000-03-29",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Ajuran Ethnic Militia (Kenya)","Kenya","Wajir","Wajir North","Gurar","Gurar",3.36667,39.56667,"BBC Monitoring",0
"585","2000-03-29",2000,"Violence against civilians","Ajuran Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Mandera","Mandera North","Ashabito","El Danaba Camp",3.5,40.75,"BBC Monitoring",2
"586","2000-03-29",2000,"Violence against civilians","Ajuran Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Wajir","Wajir North","Danaba","Kudaama",3.16667,39.83333,"BBC Monitoring",4
"587","2000-03-30",2000,"Battle-No change of territory","Pokot Ethnic Militia (Kenya)","Turkana Ethnic Militia (Kenya)","Kenya","West Pokot","Kapenguria","Kapenguria","Kapenguria",1.23333,35.11667,"BBC Monitoring",2
"588","2000-03-30",2000,"Violence against civilians","Turkana Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","West Pokot","Kapenguria","Kapenguria","Kapenguria",1.23333,35.11667,"BBC Monitoring",0
"589","2000-04-01",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Kiambu","Limuru","Limuru East","Limuru",-1.1,36.65,"BBC Monitoring",0
"590","2000-04-02",2000,"Battle-No change of territory","Pokot Ethnic Militia (Kenya)","Turkana Ethnic Militia (Kenya)","Kenya","Kajiado","Kajiado Central","Dalalekutuk","Silale",-1.933333,36.866667,"BBC Monitoring",11
"591","2000-04-03",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Kwale","Lungalunga","Dzombo","Godoma",-4.4,39.28333,"BBC Monitoring",3
"592","2000-04-03",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Marsabit","Moyale","Moyale Township","Moyale",3.509374,39.052757,"BBC Monitoring",3
"593","2000-04-04",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Marsabit","Moyale","Moyale Township","Moyale",3.509374,39.052757,"BBC Monitoring",0
"594","2000-04-05",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Marsabit","Moyale","Moyale Township","Moyale",3.509374,39.052757,"BBC Monitoring",0
"595","2000-04-06",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Marsabit","Moyale","Moyale Township","Moyale",3.509374,39.052757,"BBC Monitoring",0
"596","2000-04-08",2000,"Battle-No change of territory","KANU: Kenya African National Union","FORD-Kenya: Forum for the Restoration of Democracy-Kenya","Kenya","Trans Nzoia","Saboti","Matisi","Habaswein",1.0167,35,"BBC Monitoring",0
"597","2000-04-10",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Trans Nzoia","Endebess","Endebess","Endebess",1.06667,34.85,"BBC Monitoring",1
"598","2000-04-13",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Dagoretti North","Kilimani","Uhuru Park",-1.290305,36.817036,"All Africa",0
"599","2000-04-15",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Unidentified Ethnic Militia (Ethiopia)","Kenya","Samburu","Samburu West","Maralal","Maralal",1.09679,36.69799,"BBC Monitoring",0
"600","2000-04-15",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Elgeyo-Marakwet","Keiyo North","Kapchemutwa","Iten",0.670173,35.507735,"BBC Monitoring",3
"601","2000-04-15",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Samburu","Samburu West","Maralal","Maralal",1.09679,36.69799,"BBC Monitoring",9
"602","2000-04-19",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Unidentified Ethnic Militia (Ethiopia)","Kenya","Samburu","Samburu North","El-Barta","Baragoi",1.7833,36.7833,"All Africa",17
"603","2000-04-19",2000,"Violence against civilians","Unidentified Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Samburu","Samburu North","El-Barta","Baragoi",1.7833,36.7833,"All Africa",10
"604","2000-04-21",2000,"Violence against civilians","Muslim Militia (Kenya)","Civilians (Kenya)","Kenya","Nyeri","Nyeri Town","Rware","Nyeri",-0.41667,36.95,"BBC Monitoring",0
"605","2000-04-23",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Mungiki Militia","Kenya","Laikipia","Laikipia West","Igwamiti","Nyahururu",0.0333,36.3667,"BBC Monitoring",0
"606","2000-04-29",2000,"Violence against civilians","Karamajong Ethnic Militia (Uganda)","Civilians (Uganda)","Kenya","Turkana","Turkana Central","Kanamkemer","Lodwar",3.11911,35.59727,"Associated Press Newswires 3/5/00",5
"607","2000-04-30",2000,"Battle-No change of territory","Borana Ethnic Militia (Kenya)","Somali Ethnic Militia (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"BBC Monitoring",10
"608","2000-05-01",2000,"Battle-No change of territory","Borana Ethnic Militia (Kenya)","Somali Ethnic Militia (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"BBC Monitoring",10
"609","2000-05-02",2000,"Battle-No change of territory","Borana Ethnic Militia (Kenya)","Somali Ethnic Militia (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"BBC Monitoring",10
"610","2000-05-09",2000,"Violence against civilians","Police Forces of Kenya (1978-2002)","Civilians (Kenya)","Kenya","Muranga","Gatanga","Kakuzi/Mitubiri","Ngoliba",-1.06667,37.33333,"All Africa",0
"611","2000-05-11",2000,"Violence against civilians","Borana Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"All Africa",2
"612","2000-05-13",2000,"Violence against civilians","Unidentified Ethnic Militia (Ethiopia)","Civilians (Kenya)","Kenya","Marsabit","North Horr","Maikona","Sabarei",3,37.5,"BBC Monitoring",6
"613","2000-05-15",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Mungiki Militia","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"BBC Monitoring",0
"614","2000-05-16",2000,"Violence against civilians","Borana Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"All Africa",0
"615","2000-05-20",2000,"Violence against civilians","Borana Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"BBC Monitoring",2
"616","2000-05-24",2000,"Riots/Protests","Unidentified Armed Group (Kenya)","Rioters (Kenya)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"All Africa",0
"617","2000-05-24",2000,"Violence against civilians","SPLA/M-Kerubino: Sudanese Peoples Liberation Army (Kerubino Faction)","Civilians (Kenya)","Kenya","Turkana","Turkana West","Lokichoggio","Lokichoggio",4.2,34.35,"Reuters",5
"618","2000-05-25",2000,"Riots/Protests","Unidentified Armed Group (Kenya)","Rioters (Kenya)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"All Africa",0
"619","2000-05-31",2000,"Violence against civilians","SPLA/M-Kerubino: Sudanese Peoples Liberation Army (Kerubino Faction)","Civilians (Kenya)","Kenya","Turkana","Turkana West","Lokichoggio","Lokichoggio",4.2,34.35,"BBC Monitoring",2
"620","2000-06-05",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Reuters",0
"621","2000-06-07",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Mombasa","Mvita","Tononoka","Mombasa",-4.05,39.66667,"All Africa",0
"622","2000-06-07",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Kajiado","Kajiado South","Kimana","Ole Kasasi",-2.75,37.38333,"BBC Monitoring",2
"623","2000-06-08",2000,"Violence against civilians","Military Forces of Ethiopia (1991-)","Civilians (Kenya)","Kenya","Wajir","Wajir East","Township","Hadadi Jole",1.748841,40.05899,"BBC Monitoring",3
"624","2000-06-09",2000,"Battle-No change of territory","Unidentified Ethnic Militia (Kenya)","Somali Ethnic Militia (Kenya)","Kenya","Isiolo","Isiolo North","Bulla Pesa","Isiolo",0.35462,37.58218,"BBC Monitoring",2
"625","2000-06-10",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Laikipia","Laikipia West","Rumuruti Township","Rumuruti",0.3167,36.5,"BBC Monitoring",1
"626","2000-06-12",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"Xinhua",0
"627","2000-06-14",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Wajir","Wajir East","Township","Wajir",1.75,40.06,"BBC Monitoring",0
"628","2000-06-15",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Wajir","Wajir East","Township","Wajir",1.75,40.06,"BBC Monitoring",0
"629","2000-06-15",2000,"Remote violence","Tigray Peoples Revolutionary Liberation Front","Civilians (Kenya)","Kenya","Wajir","Wajir North","Gurar","Gurar",3.36667,39.56667,"BBC Monitoring",1
"630","2000-06-16",2000,"Violence against civilians","Garre Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Wajir","Wajir North","Batalu","Bute",2.8333,39.85,"BBC Monitoring",1
"631","2000-06-16",2000,"Violence against civilians","Pokot Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Turkana","Turkana Central","Kerio Delta","Kerio",2.98333,36.11667,"BBC Monitoring",4
"632","2000-06-17",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Uasin Gishu","Ainabkoi","Kapsoya","Eldoret",0.516667,35.283333,"All Africa",0
"633","2000-06-18",2000,"Battle-No change of territory","Borana Ethnic Militia (Kenya)","Somali Ethnic Militia (Kenya)","Kenya","Nairobi","Dagoretti North","Kilimani","Kilimani",-1.283909,36.797728,"BBC Monitoring",3
"634","2000-06-20",2000,"Riots/Protests","Police Forces of Kenya (1978-2002)","Rioters (Kenya)","Kenya","Kiambu","Thika Town","Kamenu","Thika",-1.05,37.083333,"Reuters",3
"635","2000-06-23",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"BBC Monitoring",0
"636","2000-06-23",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nakuru","Njoro","Njoro","Njoro",-0.331626,35.944938,"Agence France Presse",0
"637","2000-06-23",2000,"Riots/Protests","Protesters (Kenya)","Unitentified","Kenya","Nairobi","Starehe","Nairobi Central","Kamukunji",-1.286481,36.836651,"Agence France Presse",0
"638","2000-06-25",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Mungiki Militia","Kenya","Nairobi","Embakasi Central","Kayole Central","Kayole",-1.277487,36.912872,"BBC Monitoring",0
"639","2000-06-25",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Unidentified Ethnic Militia (Ethiopia)","Kenya","Wajir","Wajir North","Gurar","Gurar",3.36667,39.56667,"BBC Monitoring",0
"640","2000-06-25",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Wajir","Wajir North","Gurar","Gurar",3.36667,39.56667,"BBC Monitoring",6
"641","2000-06-25",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Samburu","Samburu North","Nyiro","Tum",2.15,36.76667,"BBC Monitoring",0
"642","2000-06-26",2000,"Battle-No change of territory","Luo Ethnic Militia (Kenya)","Kisii Ethnic Militia (Kenya)","Kenya","Migori","Awendo","South Sakwa","Angaga",-0.98333,34.61667,"BBC Monitoring",3
"643","2000-06-26",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Unidentified Ethnic Militia (Ethiopia)","Kenya","Samburu","Samburu North","Nyiro","Tum",2.15,36.76667,"BBC Monitoring",17
"644","2000-07-04",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Mandera","Mandera North","Ashabito","El Danaba Camp",3.5,40.75,"BBC Monitoring",4
"645","2000-07-04",2000,"Violence against civilians","Ajuran Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Mandera","Mandera North","Ashabito","El Danaba Camp",3.5,40.75,"BBC Monitoring",16
"646","2000-07-09",2000,"Violence against civilians","Amarkoke Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Marsabit","North Horr","North Horr","North Horr",3.3167,37.0667,"BBC Monitoring",13
"647","2000-07-09",2000,"Violence against civilians","Amarkoke Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Marsabit","North Horr","North Horr","North Horr",3.3167,37.0667,"BBC Monitoring",1
"648","2000-07-10",2000,"Riots/Protests","Rioters (Kenya)","Unitentified","Kenya","Nairobi","Kasarani","Ruai","Ruai",-1.253541,37.007651,"All Africa",0
"649","2000-07-18",2000,"Battle-No change of territory","Garre Ethnic Militia (Kenya)","Ajuran Ethnic Militia (Kenya)","Kenya","Nyeri","Othaya","Karima","Pamba",-0.51667,36.98333,"BBC Monitoring",5
"650","2000-07-18",2000,"Violence against civilians","Garre Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Nyeri","Othaya","Karima","Pamba",-0.51667,36.98333,"BBC Monitoring",30
"651","2000-07-22",2000,"Battle-No change of territory","Police Forces of Kenya (1978-2002)","Unidentified Armed Group (Kenya)","Kenya","Nairobi","Starehe","Nairobi Central","Nairobi",-1.28333,36.81667,"BBC Monitoring",1
"652","2000-08-05",2000,"Battle-No change of territory","Maasai Ethnic Militia (Kenya)","Kipsigi Ethnic Militia (Kenya)","Kenya","Narok","Narok North","Narok Town","Narok",-1.07829,35.86012,"BBC Monitoring",2
"653","2000-08-06",2000,"Violence against civilians","Garre Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Wajir","Wajir North","Gurar","Gurar",3.36667,39.56667,"BBC Monitoring",1
"654","2000-08-06",2000,"Violence against civilians","Garre Ethnic Militia (Kenya)","Civilians (Kenya)","Kenya","Marsabit","Moyale","Heillu/Manyatta","Kerama",3.5164,39.0692,"BBC Monitoring",1
"655","2000-08-07",2000,"Violence against civilians","Unidentified Armed Group (Kenya)","Civilians (Kenya)","Kenya","Nairobi","Kasarani","Clay City","Mwiki",-1.225681,36.923983,"BBC Monitoring",1
